quadkey	wkt
24130996	POLYGON ((100.37109375 6.6796875, 100.37109375 6.767578125, 100.458984375 6.767578125, 100.458984375 6.6796875, 100.37109375 6.6796875))
24130997	POLYGON ((100.458984375 6.6796875, 100.458984375 6.767578125, 100.546875 6.767578125, 100.546875 6.6796875, 100.458984375 6.6796875))
24131040	POLYGON ((100.546875 6.6796875, 100.546875 6.767578125, 100.634765625 6.767578125, 100.634765625 6.6796875, 100.546875 6.6796875))
24131041	POLYGON ((100.634765625 6.6796875, 100.634765625 6.767578125, 100.72265625 6.767578125, 100.72265625 6.6796875, 100.634765625 6.6796875))
24131044	POLYGON ((100.72265625 6.6796875, 100.72265625 6.767578125, 100.810546875 6.767578125, 100.810546875 6.6796875, 100.72265625 6.6796875))
24131045	POLYGON ((100.810546875 6.6796875, 100.810546875 6.767578125, 100.8984375 6.767578125, 100.8984375 6.6796875, 100.810546875 6.6796875))
24131056	POLYGON ((100.8984375 6.6796875, 100.8984375 6.767578125, 100.986328125 6.767578125, 100.986328125 6.6796875, 100.8984375 6.6796875))
24131057	POLYGON ((100.986328125 6.6796875, 100.986328125 6.767578125, 101.07421875 6.767578125, 101.07421875 6.6796875, 100.986328125 6.6796875))
24131060	POLYGON ((101.07421875 6.6796875, 101.07421875 6.767578125, 101.162109375 6.767578125, 101.162109375 6.6796875, 101.07421875 6.6796875))
24131061	POLYGON ((101.162109375 6.6796875, 101.162109375 6.767578125, 101.25 6.767578125, 101.25 6.6796875, 101.162109375 6.6796875))
24141984	POLYGON ((101.25 6.6796875, 101.25 6.767578125, 101.337890625 6.767578125, 101.337890625 6.6796875, 101.25 6.6796875))
24141985	POLYGON ((101.337890625 6.6796875, 101.337890625 6.767578125, 101.42578125 6.767578125, 101.42578125 6.6796875, 101.337890625 6.6796875))
24141988	POLYGON ((101.42578125 6.6796875, 101.42578125 6.767578125, 101.513671875 6.767578125, 101.513671875 6.6796875, 101.42578125 6.6796875))
24141989	POLYGON ((101.513671875 6.6796875, 101.513671875 6.767578125, 101.6015625 6.767578125, 101.6015625 6.6796875, 101.513671875 6.6796875))
24142000	POLYGON ((101.6015625 6.6796875, 101.6015625 6.767578125, 101.689453125 6.767578125, 101.689453125 6.6796875, 101.6015625 6.6796875))
24130802	POLYGON ((99.4921875 6.767578125, 99.4921875 6.85546875, 99.580078125 6.85546875, 99.580078125 6.767578125, 99.4921875 6.767578125))
24130803	POLYGON ((99.580078125 6.767578125, 99.580078125 6.85546875, 99.66796875 6.85546875, 99.66796875 6.767578125, 99.580078125 6.767578125))
24130806	POLYGON ((99.66796875 6.767578125, 99.66796875 6.85546875, 99.755859375 6.85546875, 99.755859375 6.767578125, 99.66796875 6.767578125))
24130807	POLYGON ((99.755859375 6.767578125, 99.755859375 6.85546875, 99.84375 6.85546875, 99.84375 6.767578125, 99.755859375 6.767578125))
24130978	POLYGON ((99.84375 6.767578125, 99.84375 6.85546875, 99.931640625 6.85546875, 99.931640625 6.767578125, 99.84375 6.767578125))
24130979	POLYGON ((99.931640625 6.767578125, 99.931640625 6.85546875, 100.01953125 6.85546875, 100.01953125 6.767578125, 99.931640625 6.767578125))
24130982	POLYGON ((100.01953125 6.767578125, 100.01953125 6.85546875, 100.107421875 6.85546875, 100.107421875 6.767578125, 100.01953125 6.767578125))
24130983	POLYGON ((100.107421875 6.767578125, 100.107421875 6.85546875, 100.1953125 6.85546875, 100.1953125 6.767578125, 100.107421875 6.767578125))
24130994	POLYGON ((100.1953125 6.767578125, 100.1953125 6.85546875, 100.283203125 6.85546875, 100.283203125 6.767578125, 100.1953125 6.767578125))
24130995	POLYGON ((100.283203125 6.767578125, 100.283203125 6.85546875, 100.37109375 6.85546875, 100.37109375 6.767578125, 100.283203125 6.767578125))
24130998	POLYGON ((100.37109375 6.767578125, 100.37109375 6.85546875, 100.458984375 6.85546875, 100.458984375 6.767578125, 100.37109375 6.767578125))
24130999	POLYGON ((100.458984375 6.767578125, 100.458984375 6.85546875, 100.546875 6.85546875, 100.546875 6.767578125, 100.458984375 6.767578125))
24131042	POLYGON ((100.546875 6.767578125, 100.546875 6.85546875, 100.634765625 6.85546875, 100.634765625 6.767578125, 100.546875 6.767578125))
24131043	POLYGON ((100.634765625 6.767578125, 100.634765625 6.85546875, 100.72265625 6.85546875, 100.72265625 6.767578125, 100.634765625 6.767578125))
24131046	POLYGON ((100.72265625 6.767578125, 100.72265625 6.85546875, 100.810546875 6.85546875, 100.810546875 6.767578125, 100.72265625 6.767578125))
24131047	POLYGON ((100.810546875 6.767578125, 100.810546875 6.85546875, 100.8984375 6.85546875, 100.8984375 6.767578125, 100.810546875 6.767578125))
24131058	POLYGON ((100.8984375 6.767578125, 100.8984375 6.85546875, 100.986328125 6.85546875, 100.986328125 6.767578125, 100.8984375 6.767578125))
24131059	POLYGON ((100.986328125 6.767578125, 100.986328125 6.85546875, 101.07421875 6.85546875, 101.07421875 6.767578125, 100.986328125 6.767578125))
24131062	POLYGON ((101.07421875 6.767578125, 101.07421875 6.85546875, 101.162109375 6.85546875, 101.162109375 6.767578125, 101.07421875 6.767578125))
24131063	POLYGON ((101.162109375 6.767578125, 101.162109375 6.85546875, 101.25 6.85546875, 101.25 6.767578125, 101.162109375 6.767578125))
24141986	POLYGON ((101.25 6.767578125, 101.25 6.85546875, 101.337890625 6.85546875, 101.337890625 6.767578125, 101.25 6.767578125))
24141987	POLYGON ((101.337890625 6.767578125, 101.337890625 6.85546875, 101.42578125 6.85546875, 101.42578125 6.767578125, 101.337890625 6.767578125))
24141990	POLYGON ((101.42578125 6.767578125, 101.42578125 6.85546875, 101.513671875 6.85546875, 101.513671875 6.767578125, 101.42578125 6.767578125))
24141991	POLYGON ((101.513671875 6.767578125, 101.513671875 6.85546875, 101.6015625 6.85546875, 101.6015625 6.767578125, 101.513671875 6.767578125))
24142002	POLYGON ((101.6015625 6.767578125, 101.6015625 6.85546875, 101.689453125 6.85546875, 101.689453125 6.767578125, 101.6015625 6.767578125))
24130808	POLYGON ((99.4921875 6.85546875, 99.4921875 6.943359375, 99.580078125 6.943359375, 99.580078125 6.85546875, 99.4921875 6.85546875))
24130809	POLYGON ((99.580078125 6.85546875, 99.580078125 6.943359375, 99.66796875 6.943359375, 99.66796875 6.85546875, 99.580078125 6.85546875))
24130812	POLYGON ((99.66796875 6.85546875, 99.66796875 6.943359375, 99.755859375 6.943359375, 99.755859375 6.85546875, 99.66796875 6.85546875))
24130813	POLYGON ((99.755859375 6.85546875, 99.755859375 6.943359375, 99.84375 6.943359375, 99.84375 6.85546875, 99.755859375 6.85546875))
24130984	POLYGON ((99.84375 6.85546875, 99.84375 6.943359375, 99.931640625 6.943359375, 99.931640625 6.85546875, 99.84375 6.85546875))
24130985	POLYGON ((99.931640625 6.85546875, 99.931640625 6.943359375, 100.01953125 6.943359375, 100.01953125 6.85546875, 99.931640625 6.85546875))
24130988	POLYGON ((100.01953125 6.85546875, 100.01953125 6.943359375, 100.107421875 6.943359375, 100.107421875 6.85546875, 100.01953125 6.85546875))
24130989	POLYGON ((100.107421875 6.85546875, 100.107421875 6.943359375, 100.1953125 6.943359375, 100.1953125 6.85546875, 100.107421875 6.85546875))
24131000	POLYGON ((100.1953125 6.85546875, 100.1953125 6.943359375, 100.283203125 6.943359375, 100.283203125 6.85546875, 100.1953125 6.85546875))
24131001	POLYGON ((100.283203125 6.85546875, 100.283203125 6.943359375, 100.37109375 6.943359375, 100.37109375 6.85546875, 100.283203125 6.85546875))
24131004	POLYGON ((100.37109375 6.85546875, 100.37109375 6.943359375, 100.458984375 6.943359375, 100.458984375 6.85546875, 100.37109375 6.85546875))
24131005	POLYGON ((100.458984375 6.85546875, 100.458984375 6.943359375, 100.546875 6.943359375, 100.546875 6.85546875, 100.458984375 6.85546875))
24131048	POLYGON ((100.546875 6.85546875, 100.546875 6.943359375, 100.634765625 6.943359375, 100.634765625 6.85546875, 100.546875 6.85546875))
24131049	POLYGON ((100.634765625 6.85546875, 100.634765625 6.943359375, 100.72265625 6.943359375, 100.72265625 6.85546875, 100.634765625 6.85546875))
24131052	POLYGON ((100.72265625 6.85546875, 100.72265625 6.943359375, 100.810546875 6.943359375, 100.810546875 6.85546875, 100.72265625 6.85546875))
24131053	POLYGON ((100.810546875 6.85546875, 100.810546875 6.943359375, 100.8984375 6.943359375, 100.8984375 6.85546875, 100.810546875 6.85546875))
24131064	POLYGON ((100.8984375 6.85546875, 100.8984375 6.943359375, 100.986328125 6.943359375, 100.986328125 6.85546875, 100.8984375 6.85546875))
24131065	POLYGON ((100.986328125 6.85546875, 100.986328125 6.943359375, 101.07421875 6.943359375, 101.07421875 6.85546875, 100.986328125 6.85546875))
24131068	POLYGON ((101.07421875 6.85546875, 101.07421875 6.943359375, 101.162109375 6.943359375, 101.162109375 6.85546875, 101.07421875 6.85546875))
24131069	POLYGON ((101.162109375 6.85546875, 101.162109375 6.943359375, 101.25 6.943359375, 101.25 6.85546875, 101.162109375 6.85546875))
24141992	POLYGON ((101.25 6.85546875, 101.25 6.943359375, 101.337890625 6.943359375, 101.337890625 6.85546875, 101.25 6.85546875))
24141993	POLYGON ((101.337890625 6.85546875, 101.337890625 6.943359375, 101.42578125 6.943359375, 101.42578125 6.85546875, 101.337890625 6.85546875))
24141996	POLYGON ((101.42578125 6.85546875, 101.42578125 6.943359375, 101.513671875 6.943359375, 101.513671875 6.85546875, 101.42578125 6.85546875))
24141997	POLYGON ((101.513671875 6.85546875, 101.513671875 6.943359375, 101.6015625 6.943359375, 101.6015625 6.85546875, 101.513671875 6.85546875))
24130799	POLYGON ((99.404296875 6.943359375, 99.404296875 7.03125, 99.4921875 7.03125, 99.4921875 6.943359375, 99.404296875 6.943359375))
24130810	POLYGON ((99.4921875 6.943359375, 99.4921875 7.03125, 99.580078125 7.03125, 99.580078125 6.943359375, 99.4921875 6.943359375))
24130811	POLYGON ((99.580078125 6.943359375, 99.580078125 7.03125, 99.66796875 7.03125, 99.66796875 6.943359375, 99.580078125 6.943359375))
24130814	POLYGON ((99.66796875 6.943359375, 99.66796875 7.03125, 99.755859375 7.03125, 99.755859375 6.943359375, 99.66796875 6.943359375))
24130815	POLYGON ((99.755859375 6.943359375, 99.755859375 7.03125, 99.84375 7.03125, 99.84375 6.943359375, 99.755859375 6.943359375))
24130986	POLYGON ((99.84375 6.943359375, 99.84375 7.03125, 99.931640625 7.03125, 99.931640625 6.943359375, 99.84375 6.943359375))
24130987	POLYGON ((99.931640625 6.943359375, 99.931640625 7.03125, 100.01953125 7.03125, 100.01953125 6.943359375, 99.931640625 6.943359375))
24130990	POLYGON ((100.01953125 6.943359375, 100.01953125 7.03125, 100.107421875 7.03125, 100.107421875 6.943359375, 100.01953125 6.943359375))
24130991	POLYGON ((100.107421875 6.943359375, 100.107421875 7.03125, 100.1953125 7.03125, 100.1953125 6.943359375, 100.107421875 6.943359375))
24131002	POLYGON ((100.1953125 6.943359375, 100.1953125 7.03125, 100.283203125 7.03125, 100.283203125 6.943359375, 100.1953125 6.943359375))
24131003	POLYGON ((100.283203125 6.943359375, 100.283203125 7.03125, 100.37109375 7.03125, 100.37109375 6.943359375, 100.283203125 6.943359375))
24131006	POLYGON ((100.37109375 6.943359375, 100.37109375 7.03125, 100.458984375 7.03125, 100.458984375 6.943359375, 100.37109375 6.943359375))
24131007	POLYGON ((100.458984375 6.943359375, 100.458984375 7.03125, 100.546875 7.03125, 100.546875 6.943359375, 100.458984375 6.943359375))
24131050	POLYGON ((100.546875 6.943359375, 100.546875 7.03125, 100.634765625 7.03125, 100.634765625 6.943359375, 100.546875 6.943359375))
24131051	POLYGON ((100.634765625 6.943359375, 100.634765625 7.03125, 100.72265625 7.03125, 100.72265625 6.943359375, 100.634765625 6.943359375))
24131054	POLYGON ((100.72265625 6.943359375, 100.72265625 7.03125, 100.810546875 7.03125, 100.810546875 6.943359375, 100.72265625 6.943359375))
24131055	POLYGON ((100.810546875 6.943359375, 100.810546875 7.03125, 100.8984375 7.03125, 100.8984375 6.943359375, 100.810546875 6.943359375))
24131071	POLYGON ((101.162109375 6.943359375, 101.162109375 7.03125, 101.25 7.03125, 101.25 6.943359375, 101.162109375 6.943359375))
24141994	POLYGON ((101.25 6.943359375, 101.25 7.03125, 101.337890625 7.03125, 101.337890625 6.943359375, 101.25 6.943359375))
24131140	POLYGON ((99.31640625 7.03125, 99.31640625 7.119140625, 99.404296875 7.119140625, 99.404296875 7.03125, 99.31640625 7.03125))
24131141	POLYGON ((99.404296875 7.03125, 99.404296875 7.119140625, 99.4921875 7.119140625, 99.4921875 7.03125, 99.404296875 7.03125))
24131152	POLYGON ((99.4921875 7.03125, 99.4921875 7.119140625, 99.580078125 7.119140625, 99.580078125 7.03125, 99.4921875 7.03125))
24131153	POLYGON ((99.580078125 7.03125, 99.580078125 7.119140625, 99.66796875 7.119140625, 99.66796875 7.03125, 99.580078125 7.03125))
24131156	POLYGON ((99.66796875 7.03125, 99.66796875 7.119140625, 99.755859375 7.119140625, 99.755859375 7.03125, 99.66796875 7.03125))
24131157	POLYGON ((99.755859375 7.03125, 99.755859375 7.119140625, 99.84375 7.119140625, 99.84375 7.03125, 99.755859375 7.03125))
24131328	POLYGON ((99.84375 7.03125, 99.84375 7.119140625, 99.931640625 7.119140625, 99.931640625 7.03125, 99.84375 7.03125))
24131329	POLYGON ((99.931640625 7.03125, 99.931640625 7.119140625, 100.01953125 7.119140625, 100.01953125 7.03125, 99.931640625 7.03125))
24131332	POLYGON ((100.01953125 7.03125, 100.01953125 7.119140625, 100.107421875 7.119140625, 100.107421875 7.03125, 100.01953125 7.03125))
24131333	POLYGON ((100.107421875 7.03125, 100.107421875 7.119140625, 100.1953125 7.119140625, 100.1953125 7.03125, 100.107421875 7.03125))
24131344	POLYGON ((100.1953125 7.03125, 100.1953125 7.119140625, 100.283203125 7.119140625, 100.283203125 7.03125, 100.1953125 7.03125))
24131345	POLYGON ((100.283203125 7.03125, 100.283203125 7.119140625, 100.37109375 7.119140625, 100.37109375 7.03125, 100.283203125 7.03125))
24131348	POLYGON ((100.37109375 7.03125, 100.37109375 7.119140625, 100.458984375 7.119140625, 100.458984375 7.03125, 100.37109375 7.03125))
24131349	POLYGON ((100.458984375 7.03125, 100.458984375 7.119140625, 100.546875 7.119140625, 100.546875 7.03125, 100.458984375 7.03125))
24131392	POLYGON ((100.546875 7.03125, 100.546875 7.119140625, 100.634765625 7.119140625, 100.634765625 7.03125, 100.546875 7.03125))
24131393	POLYGON ((100.634765625 7.03125, 100.634765625 7.119140625, 100.72265625 7.119140625, 100.72265625 7.03125, 100.634765625 7.03125))
24131396	POLYGON ((100.72265625 7.03125, 100.72265625 7.119140625, 100.810546875 7.119140625, 100.810546875 7.03125, 100.72265625 7.03125))
24131090	POLYGON ((98.7890625 7.119140625, 98.7890625 7.20703125, 98.876953125 7.20703125, 98.876953125 7.119140625, 98.7890625 7.119140625))
24131094	POLYGON ((98.96484375 7.119140625, 98.96484375 7.20703125, 99.052734375 7.20703125, 99.052734375 7.119140625, 98.96484375 7.119140625))
24131095	POLYGON ((99.052734375 7.119140625, 99.052734375 7.20703125, 99.140625 7.20703125, 99.140625 7.119140625, 99.052734375 7.119140625))
24131142	POLYGON ((99.31640625 7.119140625, 99.31640625 7.20703125, 99.404296875 7.20703125, 99.404296875 7.119140625, 99.31640625 7.119140625))
24131143	POLYGON ((99.404296875 7.119140625, 99.404296875 7.20703125, 99.4921875 7.20703125, 99.4921875 7.119140625, 99.404296875 7.119140625))
24131154	POLYGON ((99.4921875 7.119140625, 99.4921875 7.20703125, 99.580078125 7.20703125, 99.580078125 7.119140625, 99.4921875 7.119140625))
24131155	POLYGON ((99.580078125 7.119140625, 99.580078125 7.20703125, 99.66796875 7.20703125, 99.66796875 7.119140625, 99.580078125 7.119140625))
24131158	POLYGON ((99.66796875 7.119140625, 99.66796875 7.20703125, 99.755859375 7.20703125, 99.755859375 7.119140625, 99.66796875 7.119140625))
24131159	POLYGON ((99.755859375 7.119140625, 99.755859375 7.20703125, 99.84375 7.20703125, 99.84375 7.119140625, 99.755859375 7.119140625))
24131330	POLYGON ((99.84375 7.119140625, 99.84375 7.20703125, 99.931640625 7.20703125, 99.931640625 7.119140625, 99.84375 7.119140625))
24131331	POLYGON ((99.931640625 7.119140625, 99.931640625 7.20703125, 100.01953125 7.20703125, 100.01953125 7.119140625, 99.931640625 7.119140625))
24131334	POLYGON ((100.01953125 7.119140625, 100.01953125 7.20703125, 100.107421875 7.20703125, 100.107421875 7.119140625, 100.01953125 7.119140625))
24131335	POLYGON ((100.107421875 7.119140625, 100.107421875 7.20703125, 100.1953125 7.20703125, 100.1953125 7.119140625, 100.107421875 7.119140625))
24131346	POLYGON ((100.1953125 7.119140625, 100.1953125 7.20703125, 100.283203125 7.20703125, 100.283203125 7.119140625, 100.1953125 7.119140625))
24131347	POLYGON ((100.283203125 7.119140625, 100.283203125 7.20703125, 100.37109375 7.20703125, 100.37109375 7.119140625, 100.283203125 7.119140625))
24131350	POLYGON ((100.37109375 7.119140625, 100.37109375 7.20703125, 100.458984375 7.20703125, 100.458984375 7.119140625, 100.37109375 7.119140625))
24131351	POLYGON ((100.458984375 7.119140625, 100.458984375 7.20703125, 100.546875 7.20703125, 100.546875 7.119140625, 100.458984375 7.119140625))
24131394	POLYGON ((100.546875 7.119140625, 100.546875 7.20703125, 100.634765625 7.20703125, 100.634765625 7.119140625, 100.546875 7.119140625))
24131395	POLYGON ((100.634765625 7.119140625, 100.634765625 7.20703125, 100.72265625 7.20703125, 100.72265625 7.119140625, 100.634765625 7.119140625))
24131101	POLYGON ((99.052734375 7.20703125, 99.052734375 7.294921875, 99.140625 7.294921875, 99.140625 7.20703125, 99.052734375 7.20703125))
24131148	POLYGON ((99.31640625 7.20703125, 99.31640625 7.294921875, 99.404296875 7.294921875, 99.404296875 7.20703125, 99.31640625 7.20703125))
24131149	POLYGON ((99.404296875 7.20703125, 99.404296875 7.294921875, 99.4921875 7.294921875, 99.4921875 7.20703125, 99.404296875 7.20703125))
24131160	POLYGON ((99.4921875 7.20703125, 99.4921875 7.294921875, 99.580078125 7.294921875, 99.580078125 7.20703125, 99.4921875 7.20703125))
24131161	POLYGON ((99.580078125 7.20703125, 99.580078125 7.294921875, 99.66796875 7.294921875, 99.66796875 7.20703125, 99.580078125 7.20703125))
24131164	POLYGON ((99.66796875 7.20703125, 99.66796875 7.294921875, 99.755859375 7.294921875, 99.755859375 7.20703125, 99.66796875 7.20703125))
24131165	POLYGON ((99.755859375 7.20703125, 99.755859375 7.294921875, 99.84375 7.294921875, 99.84375 7.20703125, 99.755859375 7.20703125))
